Ticket_ID,Customer_ID,Agent_ID,Channel,Issue_Type,Priority,Status,Created_Date,Created_Hour,Resolution_Time_Hours,SLA_Target_Hours,SLA_Breached,Escalated,First_Contact_Resolved,Satisfaction_Score,Repeat_Contact,Created_Year,Created_Month,Created_Quarter,SLA_Deviation_Hours,Resolution_Speed_Tier,Time_Of_Day,Satisfaction_Tier,Is_Resolved
TKT002363,CUST03119,AGT028,Inbound Call,App Technical Issue,Medium,Resolved,2024-07-05,10,7.5,24,0,0,1,4.4,1,2024,7,3,-16.5,Within 8hrs,Morning (6-12),Excellent,1
TKT002364,CUST00137,AGT014,Inbound Call,App Technical Issue,Medium,Resolved,2022-04-04,0,21.3,24,0,0,0,1.1,0,2022,4,2,-2.7,Within 24hrs,Night (0-6),Poor,1
TKT002365,CUST04226,AGT056,Email,Statement Request,Low,Resolved,2023-06-29,4,1.1,48,0,0,0,3.2,0,2023,6,2,-46.9,Within 2hrs,Night (0-6),Good,1
TKT002366,CUST01219,AGT034,Social Media,Card Blocked,Low,Resolved,2022-08-12,9,26.8,48,0,0,0,1.1,0,2022,8,3,-21.2,Within 48hrs,Morning (6-12),Poor,1
TKT002367,CUST01018,AGT078,Inbound Call,KYC Verification,High,Closed,2022-06-28,1,4.6,8,0,0,0,4.5,1,2022,6,2,-3.4,Within 8hrs,Night (0-6),Excellent,1
TKT002368,CUST03701,AGT089,Live Chat,Fraud Alert,Medium,Resolved,2023-12-26,5,71.0,24,1,0,1,1.2,0,2023,12,4,47.0,Beyond 48hrs,Night (0-6),Poor,1
TKT002369,CUST04528,AGT012,Inbound Call,Refund Request,Low,Resolved,2024-07-24,12,21.1,48,0,0,1,4.2,0,2024,7,3,-26.9,Within 24hrs,Morning (6-12),Excellent,1
TKT002370,CUST03141,AGT056,Email,Statement Request,Medium,Resolved,2024-12-19,3,11.0,24,0,0,0,3.9,1,2024,12,4,-13.0,Within 24hrs,Night (0-6),Good,1
TKT002371,CUST03530,AGT061,Inbound Call,Card Blocked,Critical,Pending,2024-12-08,15,1.0,2,0,0,1,,0,2024,12,4,-1.0,Within 2hrs,Afternoon (12-18),,0
TKT002372,CUST02588,AGT061,Outbound Call,Transaction Dispute,Medium,Resolved,2022-05-04,19,12.4,24,0,0,1,4.5,0,2022,5,2,-11.6,Within 24hrs,Evening (18-24),Excellent,1
TKT002373,CUST02383,AGT040,Email,App Technical Issue,Medium,Escalated,2022-09-27,15,20.6,24,0,0,0,,0,2022,9,3,-3.4,Within 24hrs,Afternoon (12-18),,0
TKT002374,CUST02606,AGT020,Email,Transaction Dispute,High,Pending,2022-01-14,8,7.2,8,0,0,0,,0,2022,1,1,-0.8,Within 8hrs,Morning (6-12),,0
TKT002375,CUST03088,AGT042,Email,Statement Request,Low,Closed,2024-01-10,4,129.0,48,1,0,0,2.7,0,2024,1,1,81.0,Beyond 48hrs,Night (0-6),Average,1
TKT002376,CUST03528,AGT007,Live Chat,Transaction Dispute,High,Resolved,2023-04-27,16,4.3,8,0,1,1,1.4,0,2023,4,2,-3.7,Within 8hrs,Afternoon (12-18),Poor,1
TKT002377,CUST02558,AGT079,Live Chat,Transaction Dispute,Medium,Escalated,2024-12-14,17,14.9,24,0,1,1,,0,2024,12,4,-9.1,Within 24hrs,Afternoon (12-18),,0
TKT002378,CUST00209,AGT073,Chatbot,Fraud Alert,Medium,Resolved,2023-12-15,12,3.0,24,0,1,1,3.5,0,2023,12,4,-21.0,Within 8hrs,Morning (6-12),Good,1
TKT002379,CUST03811,AGT068,Email,Statement Request,Medium,Resolved,2022-11-30,4,14.4,24,0,0,1,2.4,0,2022,11,4,-9.6,Within 24hrs,Night (0-6),Average,1
TKT002380,CUST04154,AGT031,Live Chat,Payment Failure,Critical,Pending,2023-11-09,17,1.4,2,0,0,1,,0,2023,11,4,-0.6,Within 2hrs,Afternoon (12-18),,0
TKT002381,CUST02008,AGT087,Email,Account Locked,Medium,Escalated,2024-05-26,13,43.0,24,1,0,1,,0,2024,5,2,19.0,Within 48hrs,Afternoon (12-18),,0
TKT002382,CUST02864,AGT070,Outbound Call,Fraud Alert,Medium,Resolved,2022-04-30,10,46.0,24,1,0,1,2.9,0,2022,4,2,22.0,Within 48hrs,Morning (6-12),Average,1
TKT002383,CUST03377,AGT092,Social Media,Payment Failure,Low,Escalated,2024-11-03,13,90.0,48,1,0,1,,0,2024,11,4,42.0,Beyond 48hrs,Afternoon (12-18),,0
TKT002384,CUST01369,AGT076,Inbound Call,Account Locked,Medium,Resolved,2024-07-10,17,8.9,24,0,0,1,2.1,1,2024,7,3,-15.1,Within 24hrs,Afternoon (12-18),Average,1
TKT002385,CUST03801,AGT047,Email,Refund Request,Medium,Pending,2024-06-24,8,53.0,24,1,0,1,,0,2024,6,2,29.0,Beyond 48hrs,Morning (6-12),,0
TKT002386,CUST01038,AGT051,Chatbot,Transaction Dispute,High,Resolved,2023-09-04,5,15.0,8,1,1,1,1.3,0,2023,9,3,7.0,Within 24hrs,Night (0-6),Poor,1
TKT002387,CUST04473,AGT058,Inbound Call,Fraud Alert,Medium,Pending,2022-10-11,15,55.0,24,1,0,1,,0,2022,10,4,31.0,Beyond 48hrs,Afternoon (12-18),,0
TKT002388,CUST02291,AGT022,Email,Refund Request,High,Pending,2023-11-23,16,21.0,8,1,1,0,,0,2023,11,4,13.0,Within 24hrs,Afternoon (12-18),,0
TKT002389,CUST00993,AGT024,Live Chat,Statement Request,High,Resolved,2023-11-22,23,3.4,8,0,0,1,1.4,0,2023,11,4,-4.6,Within 8hrs,Evening (18-24),Poor,1
TKT002390,CUST02939,AGT034,Social Media,KYC Verification,Critical,Resolved,2023-07-27,17,1.7,2,0,0,1,1.3,0,2023,7,3,-0.3,Within 2hrs,Afternoon (12-18),Poor,1
TKT002391,CUST04511,AGT063,Live Chat,App Technical Issue,High,Resolved,2023-11-27,23,6.0,8,0,0,0,2.0,1,2023,11,4,-2.0,Within 8hrs,Evening (18-24),Poor,1
TKT002392,CUST00394,AGT060,Social Media,Refund Request,Critical,Resolved,2024-05-14,11,0.8,2,0,0,1,3.3,0,2024,5,2,-1.2,Within 2hrs,Morning (6-12),Good,1
TKT002393,CUST03687,AGT019,Inbound Call,Card Blocked,Medium,Resolved,2023-10-12,22,49.0,24,1,0,1,3.9,0,2023,10,4,25.0,Beyond 48hrs,Evening (18-24),Good,1
TKT002394,CUST04825,AGT024,Live Chat,Payment Failure,Low,Resolved,2023-08-13,5,57.0,48,1,0,1,1.0,1,2023,8,3,9.0,Beyond 48hrs,Night (0-6),Poor,1
TKT002395,CUST00358,AGT064,Chatbot,Loan Query,High,Resolved,2024-10-25,4,21.0,8,1,0,1,4.5,1,2024,10,4,13.0,Within 24hrs,Night (0-6),Excellent,1
TKT002396,CUST04005,AGT020,Outbound Call,Statement Request,Low,Escalated,2023-09-16,19,36.7,48,0,0,1,,0,2023,9,3,-11.3,Within 48hrs,Evening (18-24),,0
TKT002397,CUST01182,AGT098,Inbound Call,App Technical Issue,Critical,Escalated,2022-09-01,2,5.0,2,1,1,1,,0,2022,9,3,3.0,Within 8hrs,Night (0-6),,0
TKT002398,CUST02066,AGT027,Inbound Call,Statement Request,High,Resolved,2024-05-26,10,1.9,8,0,1,1,4.2,0,2024,5,2,-6.1,Within 2hrs,Morning (6-12),Excellent,1
TKT002399,CUST03903,AGT058,Inbound Call,Account Locked,Medium,Resolved,2022-02-22,4,9.0,24,0,0,1,4.3,1,2022,2,1,-15.0,Within 24hrs,Night (0-6),Excellent,1
TKT002400,CUST03419,AGT044,Email,Account Locked,Low,Resolved,2022-01-13,1,34.3,48,0,0,1,1.3,0,2022,1,1,-13.7,Within 48hrs,Night (0-6),Poor,1
TKT002401,CUST03130,AGT093,Social Media,Card Blocked,Medium,Resolved,2022-03-29,4,2.1,24,0,1,1,1.2,1,2022,3,1,-21.9,Within 8hrs,Night (0-6),Poor,1
TKT002402,CUST00155,AGT065,Email,Transaction Dispute,Low,Resolved,2023-09-21,11,19.2,48,0,0,0,4.4,0,2023,9,3,-28.8,Within 24hrs,Morning (6-12),Excellent,1
TKT002403,CUST03559,AGT046,Chatbot,App Technical Issue,Medium,Resolved,2023-04-16,18,27.0,24,1,0,1,4.1,1,2023,4,2,3.0,Within 48hrs,Afternoon (12-18),Excellent,1
TKT002404,CUST01555,AGT100,Live Chat,KYC Verification,Medium,Resolved,2023-04-21,2,14.9,24,0,1,1,2.5,0,2023,4,2,-9.1,Within 24hrs,Night (0-6),Average,1
TKT002405,CUST00487,AGT054,Inbound Call,Account Locked,Medium,Resolved,2023-04-30,4,16.8,24,0,0,1,3.1,0,2023,4,2,-7.2,Within 24hrs,Night (0-6),Good,1
TKT002406,CUST01383,AGT039,Live Chat,Loan Query,Low,Escalated,2022-08-26,10,25.0,48,0,0,1,,0,2022,8,3,-23.0,Within 48hrs,Morning (6-12),,0
TKT002407,CUST02416,AGT007,Email,KYC Verification,Critical,Resolved,2023-10-12,2,5.0,2,1,0,1,4.1,0,2023,10,4,3.0,Within 8hrs,Night (0-6),Excellent,1
TKT002408,CUST01071,AGT054,Outbound Call,Refund Request,Low,Escalated,2023-03-03,0,26.5,48,0,1,0,,0,2023,3,1,-21.5,Within 48hrs,Night (0-6),,0
TKT002409,CUST02255,AGT043,Social Media,Account Locked,Medium,Resolved,2023-10-26,10,21.4,24,0,0,1,3.9,0,2023,10,4,-2.6,Within 24hrs,Morning (6-12),Good,1
TKT002410,CUST01507,AGT020,Inbound Call,Account Locked,Medium,Resolved,2024-09-11,1,6.8,24,0,0,0,2.7,1,2024,9,3,-17.2,Within 8hrs,Night (0-6),Average,1
TKT002411,CUST01876,AGT084,Inbound Call,Refund Request,Medium,Resolved,2024-12-04,6,3.9,24,0,0,1,3.3,0,2024,12,4,-20.1,Within 8hrs,Night (0-6),Good,1
TKT002412,CUST02191,AGT025,Social Media,Transaction Dispute,Critical,Pending,2024-05-21,17,5.0,2,1,0,0,,0,2024,5,2,3.0,Within 8hrs,Afternoon (12-18),,0
TKT002413,CUST01071,AGT043,Inbound Call,Loan Query,Medium,Resolved,2023-01-09,21,4.0,24,0,0,1,3.8,1,2023,1,1,-20.0,Within 8hrs,Evening (18-24),Good,1
TKT002414,CUST00191,AGT085,Live Chat,Fraud Alert,High,Resolved,2022-07-25,9,20.0,8,1,1,1,1.5,1,2022,7,3,12.0,Within 24hrs,Morning (6-12),Poor,1
TKT002415,CUST00140,AGT073,Chatbot,Account Locked,Low,Escalated,2023-09-14,9,41.7,48,0,0,0,,0,2023,9,3,-6.3,Within 48hrs,Morning (6-12),,0
TKT002416,CUST04711,AGT027,Email,Transaction Dispute,Medium,Resolved,2024-11-30,16,1.5,24,0,0,1,2.8,0,2024,11,4,-22.5,Within 2hrs,Afternoon (12-18),Average,1
TKT002417,CUST04011,AGT092,Live Chat,Fraud Alert,Low,Resolved,2024-02-24,12,49.0,48,1,0,1,3.9,0,2024,2,1,1.0,Beyond 48hrs,Morning (6-12),Good,1
TKT002418,CUST03412,AGT025,Live Chat,Card Blocked,Medium,Escalated,2024-10-01,4,19.4,24,0,1,1,,0,2024,10,4,-4.6,Within 24hrs,Night (0-6),,0
TKT002419,CUST02973,AGT036,Inbound Call,Card Blocked,High,Escalated,2024-10-20,22,10.0,8,1,0,1,,0,2024,10,4,2.0,Within 24hrs,Evening (18-24),,0
TKT002420,CUST01515,AGT098,Inbound Call,Loan Query,Low,Resolved,2023-03-31,13,2.5,48,0,1,1,2.5,0,2023,3,1,-45.5,Within 8hrs,Afternoon (12-18),Average,1
TKT002421,CUST03121,AGT066,Live Chat,Account Locked,Low,Resolved,2024-07-08,20,37.6,48,0,0,1,1.9,0,2024,7,3,-10.4,Within 48hrs,Evening (18-24),Poor,1
TKT002422,CUST03971,AGT009,Outbound Call,Account Locked,Medium,Resolved,2024-06-22,23,18.0,24,0,1,1,4.8,0,2024,6,2,-6.0,Within 24hrs,Evening (18-24),Excellent,1
TKT002423,CUST04720,AGT083,Email,Payment Failure,Low,Escalated,2023-08-23,20,14.0,48,0,1,1,,0,2023,8,3,-34.0,Within 24hrs,Evening (18-24),,0
TKT002424,CUST03525,AGT079,Inbound Call,Fraud Alert,Critical,Resolved,2024-04-26,4,0.9,2,0,0,0,4.9,0,2024,4,2,-1.1,Within 2hrs,Night (0-6),Excellent,1
TKT002425,CUST01346,AGT053,Chatbot,Statement Request,Critical,Pending,2022-01-14,4,3.0,2,1,0,1,,1,2022,1,1,1.0,Within 8hrs,Night (0-6),,0
TKT002426,CUST04183,AGT021,Inbound Call,Fraud Alert,Critical,Closed,2024-01-21,16,0.6,2,0,1,0,1.6,0,2024,1,1,-1.4,Within 2hrs,Afternoon (12-18),Poor,1
TKT002427,CUST01918,AGT050,Social Media,Transaction Dispute,Medium,Pending,2022-12-10,11,14.5,24,0,0,1,,0,2022,12,4,-9.5,Within 24hrs,Morning (6-12),,0
TKT002428,CUST04378,AGT016,Chatbot,Loan Query,Critical,Resolved,2023-08-13,6,1.4,2,0,0,1,4.4,0,2023,8,3,-0.6,Within 2hrs,Night (0-6),Excellent,1
TKT002429,CUST03911,AGT066,Outbound Call,Statement Request,High,Resolved,2022-05-23,16,2.3,8,0,0,1,1.4,0,2022,5,2,-5.7,Within 8hrs,Afternoon (12-18),Poor,1
TKT002430,CUST00453,AGT026,Social Media,Refund Request,High,Escalated,2023-03-24,5,21.0,8,1,0,1,,0,2023,3,1,13.0,Within 24hrs,Night (0-6),,0
TKT002431,CUST04143,AGT044,Chatbot,Refund Request,Low,Escalated,2022-08-05,23,34.0,48,0,0,1,,0,2022,8,3,-14.0,Within 48hrs,Evening (18-24),,0
TKT002432,CUST01612,AGT029,Social Media,Card Blocked,Medium,Escalated,2022-10-01,6,19.3,24,0,0,0,,0,2022,10,4,-4.7,Within 24hrs,Night (0-6),,0
TKT002433,CUST03168,AGT097,Outbound Call,KYC Verification,Medium,Resolved,2022-05-09,4,51.0,24,1,0,1,1.7,0,2022,5,2,27.0,Beyond 48hrs,Night (0-6),Poor,1
TKT002434,CUST02079,AGT098,Inbound Call,Account Locked,High,Resolved,2023-02-14,19,1.4,8,0,0,1,1.9,0,2023,2,1,-6.6,Within 2hrs,Evening (18-24),Poor,1
TKT002435,CUST02582,AGT046,Live Chat,Transaction Dispute,High,Resolved,2022-10-21,20,5.1,8,0,0,0,3.2,0,2022,10,4,-2.9,Within 8hrs,Evening (18-24),Good,1
TKT002436,CUST02065,AGT091,Inbound Call,Transaction Dispute,Critical,Pending,2022-01-15,20,1.5,2,0,0,0,,1,2022,1,1,-0.5,Within 2hrs,Evening (18-24),,0
TKT002437,CUST01259,AGT071,Inbound Call,App Technical Issue,Critical,Closed,2023-09-17,19,5.0,2,1,0,1,3.5,0,2023,9,3,3.0,Within 8hrs,Evening (18-24),Good,1
TKT002438,CUST04488,AGT049,Live Chat,Refund Request,Medium,Resolved,2022-07-09,1,71.0,24,1,0,1,2.0,0,2022,7,3,47.0,Beyond 48hrs,Night (0-6),Poor,1
TKT002439,CUST00354,AGT015,Chatbot,Loan Query,High,Closed,2024-02-12,23,6.2,8,0,0,1,2.1,1,2024,2,1,-1.8,Within 8hrs,Evening (18-24),Average,1
TKT002440,CUST04401,AGT017,Live Chat,Refund Request,Critical,Resolved,2022-01-17,2,3.0,2,1,0,1,1.7,0,2022,1,1,1.0,Within 8hrs,Night (0-6),Poor,1
TKT002441,CUST03637,AGT009,Email,App Technical Issue,High,Resolved,2024-11-30,7,1.1,8,0,0,1,4.7,1,2024,11,4,-6.9,Within 2hrs,Morning (6-12),Excellent,1
TKT002442,CUST01564,AGT077,Live Chat,Account Locked,Medium,Resolved,2024-04-30,8,13.8,24,0,1,1,1.4,0,2024,4,2,-10.2,Within 24hrs,Morning (6-12),Poor,1
TKT002443,CUST00712,AGT032,Live Chat,Transaction Dispute,Medium,Resolved,2024-09-29,5,68.0,24,1,0,1,4.9,0,2024,9,3,44.0,Beyond 48hrs,Night (0-6),Excellent,1
TKT002444,CUST03503,AGT066,Live Chat,Card Blocked,High,Closed,2023-02-22,22,4.3,8,0,0,1,2.0,0,2023,2,1,-3.7,Within 8hrs,Evening (18-24),Poor,1
TKT002445,CUST02733,AGT059,Outbound Call,Account Locked,Low,Resolved,2024-08-06,11,31.8,48,0,0,1,2.2,1,2024,8,3,-16.2,Within 48hrs,Morning (6-12),Average,1
TKT002446,CUST04882,AGT032,Outbound Call,Payment Failure,High,Resolved,2022-02-19,17,4.0,8,0,1,1,1.2,0,2022,2,1,-4.0,Within 8hrs,Afternoon (12-18),Poor,1
TKT002447,CUST00857,AGT084,Inbound Call,Fraud Alert,Medium,Resolved,2022-12-05,15,13.7,24,0,0,1,4.3,0,2022,12,4,-10.3,Within 24hrs,Afternoon (12-18),Excellent,1
TKT002448,CUST04273,AGT043,Chatbot,Card Blocked,Low,Escalated,2024-04-07,16,35.2,48,0,0,0,,0,2024,4,2,-12.8,Within 48hrs,Afternoon (12-18),,0
TKT002449,CUST01430,AGT083,Live Chat,KYC Verification,Critical,Resolved,2022-06-28,21,1.2,2,0,0,1,2.2,0,2022,6,2,-0.8,Within 2hrs,Evening (18-24),Average,1
TKT002450,CUST02493,AGT091,Chatbot,KYC Verification,Low,Resolved,2024-07-22,5,121.0,48,1,0,1,3.4,0,2024,7,3,73.0,Beyond 48hrs,Night (0-6),Good,1
TKT002451,CUST03199,AGT100,Email,KYC Verification,High,Resolved,2023-01-06,11,12.0,8,1,0,1,2.3,0,2023,1,1,4.0,Within 24hrs,Morning (6-12),Average,1
TKT002452,CUST03421,AGT059,Chatbot,Payment Failure,Low,Resolved,2024-09-10,14,88.0,48,1,0,0,5.0,0,2024,9,3,40.0,Beyond 48hrs,Afternoon (12-18),Excellent,1
TKT002453,CUST02069,AGT030,Social Media,Statement Request,Medium,Resolved,2023-10-20,8,16.7,24,0,0,1,2.6,0,2023,10,4,-7.3,Within 24hrs,Morning (6-12),Average,1
TKT002454,CUST04807,AGT011,Live Chat,Refund Request,Medium,Resolved,2024-01-14,17,20.2,24,0,0,0,3.8,0,2024,1,1,-3.8,Within 24hrs,Afternoon (12-18),Good,1
TKT002455,CUST03492,AGT080,Inbound Call,Account Locked,Low,Resolved,2023-06-29,15,33.8,48,0,0,1,2.6,0,2023,6,2,-14.2,Within 48hrs,Afternoon (12-18),Average,1
TKT002456,CUST00152,AGT026,Live Chat,Account Locked,Medium,Closed,2022-10-05,12,13.3,24,0,1,0,2.5,1,2022,10,4,-10.7,Within 24hrs,Morning (6-12),Average,1
TKT002457,CUST03232,AGT094,Outbound Call,Payment Failure,High,Escalated,2022-11-13,18,1.6,8,0,0,1,,0,2022,11,4,-6.4,Within 2hrs,Afternoon (12-18),,0
TKT002458,CUST02907,AGT002,Live Chat,Loan Query,Medium,Closed,2022-03-08,10,18.3,24,0,0,1,2.1,0,2022,3,1,-5.7,Within 24hrs,Morning (6-12),Average,1
TKT002459,CUST03552,AGT034,Live Chat,App Technical Issue,Low,Escalated,2022-10-19,19,1.2,48,0,0,1,,0,2022,10,4,-46.8,Within 2hrs,Evening (18-24),,0
TKT002460,CUST01467,AGT041,Social Media,Account Locked,Medium,Closed,2022-07-04,16,5.7,24,0,1,1,4.6,0,2022,7,3,-18.3,Within 8hrs,Afternoon (12-18),Excellent,1
TKT002461,CUST04192,AGT086,Outbound Call,Loan Query,High,Escalated,2024-07-17,12,1.2,8,0,0,1,,0,2024,7,3,-6.8,Within 2hrs,Morning (6-12),,0
TKT002462,CUST03424,AGT031,Social Media,Card Blocked,Critical,Resolved,2023-05-09,23,0.9,2,0,0,1,1.5,1,2023,5,2,-1.1,Within 2hrs,Evening (18-24),Poor,1
TKT002463,CUST04058,AGT063,Live Chat,Account Locked,High,Escalated,2022-07-29,12,24.0,8,1,0,0,,0,2022,7,3,16.0,Within 24hrs,Morning (6-12),,0
TKT002464,CUST02926,AGT055,Social Media,KYC Verification,Medium,Pending,2022-04-19,17,5.0,24,0,0,1,,0,2022,4,2,-19.0,Within 8hrs,Afternoon (12-18),,0
TKT002465,CUST03666,AGT061,Inbound Call,Transaction Dispute,Critical,Pending,2023-01-08,22,3.0,2,1,1,1,,0,2023,1,1,1.0,Within 8hrs,Evening (18-24),,0
TKT002466,CUST04736,AGT085,Chatbot,Card Blocked,Critical,Escalated,2024-06-19,3,5.0,2,1,0,1,,1,2024,6,2,3.0,Within 8hrs,Night (0-6),,0
TKT002467,CUST03431,AGT036,Email,Account Locked,Medium,Closed,2024-08-18,5,5.5,24,0,1,1,1.4,0,2024,8,3,-18.5,Within 8hrs,Night (0-6),Poor,1
TKT002468,CUST01157,AGT040,Inbound Call,KYC Verification,Critical,Resolved,2022-05-10,14,0.5,2,0,1,1,3.6,0,2022,5,2,-1.5,Within 2hrs,Afternoon (12-18),Good,1
TKT002469,CUST04208,AGT023,Live Chat,Transaction Dispute,High,Escalated,2023-03-17,6,2.6,8,0,0,0,,0,2023,3,1,-5.4,Within 8hrs,Night (0-6),,0
TKT002470,CUST03409,AGT026,Live Chat,App Technical Issue,Medium,Resolved,2024-06-26,22,10.4,24,0,0,0,4.1,1,2024,6,2,-13.6,Within 24hrs,Evening (18-24),Excellent,1
TKT002471,CUST01162,AGT018,Inbound Call,Account Locked,Medium,Pending,2023-03-21,18,7.8,24,0,1,1,,0,2023,3,1,-16.2,Within 8hrs,Afternoon (12-18),,0
TKT002472,CUST01260,AGT079,Social Media,App Technical Issue,High,Closed,2023-01-17,0,5.6,8,0,0,1,3.5,0,2023,1,1,-2.4,Within 8hrs,Night (0-6),Good,1
TKT002473,CUST04091,AGT034,Email,Payment Failure,Low,Resolved,2023-10-30,5,60.0,48,1,0,1,4.7,0,2023,10,4,12.0,Beyond 48hrs,Night (0-6),Excellent,1
TKT002474,CUST02842,AGT086,Outbound Call,Refund Request,Critical,Pending,2022-12-20,4,0.5,2,0,0,1,,0,2022,12,4,-1.5,Within 2hrs,Night (0-6),,0
TKT002475,CUST03203,AGT028,Live Chat,Transaction Dispute,Medium,Resolved,2023-03-15,23,39.0,24,1,0,1,2.8,1,2023,3,1,15.0,Within 48hrs,Evening (18-24),Average,1
TKT002476,CUST02982,AGT049,Live Chat,Statement Request,Low,Closed,2024-04-23,5,1.6,48,0,0,1,2.2,1,2024,4,2,-46.4,Within 2hrs,Night (0-6),Average,1
TKT002477,CUST03555,AGT064,Live Chat,Refund Request,Medium,Resolved,2022-07-26,23,36.0,24,1,0,1,4.1,0,2022,7,3,12.0,Within 48hrs,Evening (18-24),Excellent,1
TKT002478,CUST03473,AGT071,Outbound Call,Fraud Alert,Low,Resolved,2024-05-24,10,16.8,48,0,0,1,3.5,0,2024,5,2,-31.2,Within 24hrs,Morning (6-12),Good,1
TKT002479,CUST01225,AGT063,Live Chat,Loan Query,High,Resolved,2022-06-04,20,3.3,8,0,0,1,4.7,0,2022,6,2,-4.7,Within 8hrs,Evening (18-24),Excellent,1
TKT002480,CUST04388,AGT062,Outbound Call,Statement Request,Medium,Resolved,2023-09-13,7,5.8,24,0,0,1,4.9,0,2023,9,3,-18.2,Within 8hrs,Morning (6-12),Excellent,1
TKT002481,CUST02390,AGT042,Inbound Call,Statement Request,Medium,Closed,2022-10-22,7,4.5,24,0,0,1,3.4,1,2022,10,4,-19.5,Within 8hrs,Morning (6-12),Good,1
TKT002482,CUST01015,AGT024,Chatbot,App Technical Issue,Low,Escalated,2022-12-08,10,3.5,48,0,1,1,,1,2022,12,4,-44.5,Within 8hrs,Morning (6-12),,0
TKT002483,CUST04681,AGT035,Inbound Call,Statement Request,High,Resolved,2024-01-15,22,11.0,8,1,0,1,2.1,1,2024,1,1,3.0,Within 24hrs,Evening (18-24),Average,1
TKT002484,CUST02027,AGT077,Social Media,Card Blocked,Medium,Resolved,2023-05-16,18,11.1,24,0,0,0,4.8,0,2023,5,2,-12.9,Within 24hrs,Afternoon (12-18),Excellent,1
TKT002485,CUST03714,AGT055,Live Chat,Statement Request,Low,Escalated,2023-02-21,10,42.6,48,0,0,0,,0,2023,2,1,-5.4,Within 48hrs,Morning (6-12),,0
TKT002486,CUST01493,AGT049,Inbound Call,Refund Request,Medium,Resolved,2023-09-23,8,15.1,24,0,0,1,3.0,0,2023,9,3,-8.9,Within 24hrs,Morning (6-12),Average,1
TKT002487,CUST04123,AGT077,Email,Account Locked,Medium,Resolved,2024-05-05,3,51.0,24,1,0,0,1.5,1,2024,5,2,27.0,Beyond 48hrs,Night (0-6),Poor,1
TKT002488,CUST01701,AGT095,Email,Refund Request,Medium,Resolved,2024-09-28,23,4.7,24,0,0,1,1.1,0,2024,9,3,-19.3,Within 8hrs,Evening (18-24),Poor,1
TKT002489,CUST00455,AGT059,Inbound Call,Transaction Dispute,Medium,Closed,2024-08-06,23,19.1,24,0,0,0,4.1,0,2024,8,3,-4.9,Within 24hrs,Evening (18-24),Excellent,1
TKT002490,CUST00918,AGT083,Live Chat,Account Locked,Low,Resolved,2024-10-06,7,127.0,48,1,0,1,1.9,0,2024,10,4,79.0,Beyond 48hrs,Morning (6-12),Poor,1
TKT002491,CUST00014,AGT093,Inbound Call,KYC Verification,Low,Pending,2022-11-27,12,75.0,48,1,0,1,,1,2022,11,4,27.0,Beyond 48hrs,Morning (6-12),,0
TKT002492,CUST04375,AGT022,Email,Loan Query,Medium,Escalated,2023-08-17,7,14.3,24,0,0,0,,1,2023,8,3,-9.7,Within 24hrs,Morning (6-12),,0
TKT002493,CUST00490,AGT085,Social Media,Account Locked,Critical,Resolved,2022-02-10,18,1.2,2,0,0,1,1.0,1,2022,2,1,-0.8,Within 2hrs,Afternoon (12-18),Poor,1
TKT002494,CUST00985,AGT061,Email,Loan Query,Low,Resolved,2023-11-13,8,15.7,48,0,0,1,1.0,0,2023,11,4,-32.3,Within 24hrs,Morning (6-12),Poor,1
TKT002495,CUST00961,AGT080,Outbound Call,Account Locked,Medium,Resolved,2023-06-04,18,7.7,24,0,0,1,4.5,0,2023,6,2,-16.3,Within 8hrs,Afternoon (12-18),Excellent,1
TKT002496,CUST01783,AGT030,Live Chat,Card Blocked,Medium,Resolved,2024-10-17,19,15.5,24,0,0,1,1.9,1,2024,10,4,-8.5,Within 24hrs,Evening (18-24),Poor,1
TKT002497,CUST01870,AGT069,Chatbot,App Technical Issue,Low,Resolved,2022-08-27,5,4.3,48,0,0,0,4.8,0,2022,8,3,-43.7,Within 8hrs,Night (0-6),Excellent,1
TKT002498,CUST03305,AGT060,Live Chat,Loan Query,Medium,Resolved,2024-07-04,19,9.3,24,0,1,1,1.1,0,2024,7,3,-14.7,Within 24hrs,Evening (18-24),Poor,1
TKT002499,CUST02645,AGT006,Email,Account Locked,Medium,Pending,2024-06-17,0,4.6,24,0,0,1,,0,2024,6,2,-19.4,Within 8hrs,Night (0-6),,0
TKT002500,CUST04346,AGT085,Outbound Call,Statement Request,Medium,Resolved,2023-01-18,18,44.0,24,1,1,0,2.1,0,2023,1,1,20.0,Within 48hrs,Afternoon (12-18),Average,1
TKT002501,CUST04836,AGT011,Outbound Call,Loan Query,Medium,Resolved,2022-12-24,14,4.4,24,0,1,1,2.8,0,2022,12,4,-19.6,Within 8hrs,Afternoon (12-18),Average,1
TKT002502,CUST03669,AGT024,Live Chat,KYC Verification,Low,Resolved,2022-05-24,5,6.3,48,0,0,1,1.6,1,2022,5,2,-41.7,Within 8hrs,Night (0-6),Poor,1
TKT002503,CUST04402,AGT092,Live Chat,KYC Verification,Low,Pending,2022-04-24,10,90.0,48,1,0,1,,0,2022,4,2,42.0,Beyond 48hrs,Morning (6-12),,0
TKT002504,CUST01826,AGT079,Inbound Call,Refund Request,Low,Resolved,2023-05-20,21,36.0,48,0,0,1,2.9,0,2023,5,2,-12.0,Within 48hrs,Evening (18-24),Average,1
